"corpus","preloaded/notenten17_bokmal_obt2"
"subcorpus","-"
"concordance size","263133"
"query","Query:[ws(1, 102767041)]"
"Reference","Left","KWIC","Right"
"blogg.no","dette , selv om man ikke liker det loven sier. den eneste måte å gjøre noe med dette er å stemme på et annet parti som vil","endre","<coll>loven</coll> slik du vil ha den. sånn er det bare . </s><s> og en ting til : kan hun ikke være her pga asyl , må hun komme tilbake på et annet - og"
"blogg.no","som er poenget , ikke hennes hudfarge ( hun ser da definitivt ikke norsk ut... ) </s><s> Hvorfor liker vi Maria : hun har","endret","sitt <coll>navn.</coll> dette viser tydelig at hun har en vilje til å tilpasse seg det norske samfunnet. uten noen form for statlig"
"blogg.no",", hvor er hennes vilje til å lære norsk , hennes ønske om integrering ? </s><s> for å gjøre mitt poeng helt klart. hadde hun","endret","<coll>navnet</coll> til f.eks. Oda , kastet skautet ( skaut har ingenting med islam å gjøre , det er et politisk symbol ) , brukt energi"
"blogg.no","til Maria Amelie til stadighet gjør , er å gå inn på bl.a. Stoltenbergs side og be om at regler og <coll>praktisering</coll>","endres","slik at disse umenneskelige utslagene unngås. slik som norsk utlendingspolitikk fungerer i dag , mener jeg det er"
"blogg.no","cruisekontrollen. juryen tildelte henne 1 750 000 dollar ( 11.4 millioner kroner ! ) og en ny campingbil . Winnebago","endret","faktisk <coll>manualene</coll> som blir gitt ut sammen med campingbilene etter rettens avgjørelse , i tilfelle det finnes flere"
"blogg.no",". Bakkerud , som også er engasjert i Parat Ung , jobber til daglig i sentralarresten. les saken "" </s><s> - forslaget fra Frp om å","endre","<coll>arbeidstidsbestemmelsene</coll> vil rasere både arbeidsmiljøloven og rettigheter vi har brukt mange år på å opparbeide . YS"
"blogg.no",""" i dette materialet. les saken "" </s><s> Hanne Bjurstrøms ønske om å få enda en kvikksølvssak avgjort i Trygderetten før hun vil","endre","Navs <coll>retningslinjer</coll> har fått Parats leder Hans-Erik Skjæggerud til å reagere. i et innlegg i Dagsavisen i dag"
"blogg.no",", appelsinhud og inndragninger . </s><s> - du bør også kontrolleres av en lege dersom størrelsen eller konturen på et <coll>bryst</coll>","endres","eller du får inndratt brystvorte , sier Schlichting . </s><s> oftere til legen </s><s> - mitt inntrykk er at folk er flinkere til å gå til"
"blogg.no","mener , er opptatt av det. gjerne ikke alltid bevisst , men uten sosial aksept fra noen , blir vi fort ensome eller velger å","endre","<coll>kurs</coll> drastisk. de fleste av oss er også veldig opptatt av hvordan vi portretterer oss for omverdenen. vi har alle ett"
"blogg.no","av alderen min da jeg søkte blant mange , men da tok jeg feil. jeg fikk den og stortrivdes. da <coll>stillingen</coll> ble drastisk","endret","ved omstrukturering , valgte jeg å slutte. jeg satte meg ikke ned av den grunn og har i dag et godt liv , sier Ranum som"
"blogg.no","utenfor Lofoten , Vesterålen og Senja. det er kunnskapsinnhentingen siden nittitallet som har fått dem til å","endre","<coll>syn</coll> og i klare ordelag advare mot oljerigger her nå . </s><s> I den forbindelse ønsker Bygdekinoen og Karasjok kommune å"
"blogg.no","mot tvangsekteskap splitter etablerte familier </s><s> - regjeringen tok til fornuft i Navrud-saken. nå må også <coll>regelverket</coll>","endres","slik at vi unngår at etablerte familieforhold rammes av regelverk som en ment for å hindre tvangsekteskap , sier KrFs"
"blogg.no",", vi har også sett hvordan vi får tekst til og fra tekstfelt , og kanskje mest interessant , sett hvordan vi kan få , og","endre","<coll>int-verdier</coll> i tekstfelt , dette burde åpne for muligheten til å lage forrige dels ""gjetteprogram"" med et vindu , gjerne"
"blogg.no","karantene . </s><s> og det dumme med dette er at dU overlevde og sitter igjen med store eletriske krefter. hva du vil gjøre med dem","endrer","<coll>historien</coll> på visse områder og jeg kan dermed bare snakke om den gODE siden . </s><s> gjennom hele spillet vil du få se små tegnede"
"blogg.no","galt eller du kan kutte han ned. sånn at han kan gå. det krever ingen oppdrag , men du støter plutselig på det . </s> <s> <coll>historien</coll>","endres","til en viss grad ettersom hva du velger. så skal du runne hele spillet så må du spille igjennom spillet to ganger. en gang"
"blogg.no","og tenner utløser ikke noe umiddelbart krav på respekt nei , enkelte har vært uforskammede drittsekker hele livet og","endrer","ikke <coll>personlighet</coll> ved oppnådd pensjonsalder . De bør behandles som det de er </s><s> At du klarte !! jeg hadde bit hode av henne !"
"blogg.no","vektlegger at studenter skal kunne studere på heltid. det er kun økonomiske årsaker til at <coll>regelverket</coll> ikke har blitt","endret","tidligere. bystyret har nå valgt å satse på barnehager , noe som er i tråd med regjeringens politikk . </s><s> – Vi har tatt oss råd"
"blogg.no","observasjoner av Callisto , selv om de selvsagt er viktige nok. derimot er det å bruke månens gravitasjonsfelt til å","endre","Galileos <coll>bane</coll> slik at laveste punkt i banen rundt Jupiter kommer nærmere kjempeplaneten. ved gjentatte"
"blogg.no",". </s><s> du ser også kjapt hvordan menyene har fått en kraftig ommøblering. alt har fått en ny plass , <coll>utseendet</coll> er dramatisk","endret","og du blir pent nødt til å lære deg å sykle på nytt om du er en erfaren FM-spiller . </s><s> den første timen går nok med til å banne"
"blogg.no","2010 "" er et fantastisk spill . </s><s> det er et par ting som gjør opplevelsen uovertruffen : først og fremst måten SI Games har","endret","<coll>taktikkoppsettet</coll> på. selv nybegynnere får en human introduksjon til spillet , uten at det går på bekostning av dybden"
"blogg.no","er gjort med flytende : som i "" Football Manager lIVE "" , MMO-varianten som kom i fjor , kan du kaste ut ordre for å","endre","<coll>måten</coll> laget ditt spiller på - mens kampen pågår. du kan be laget legge seg bakpå , spille langt og utnytte flankene , eller"
"blogg.no","likevel blir uføretrygdet fordi systemet ikke har noe absolutt krav om mobilitet. er det på dette punktet systemet <coll>bør</coll>","endres","? </s><s> neida. og mistenkeliggjøre oss som er funskjonshemmende ja se det er lettere enn å åpne en melkekartong . </s><s> spør meg selv"
"blogg.no","går turen til Misjonsalliansens arbeid i storbyen Guayaquil i Ecuador , der etableringen av en kirke i et slumområde","endret","<coll>lokalsamfunnet</coll> , som tidligere var preget av kriminalitet. i Israel står unge kristne foran andre typer utfordringer"
"blogg.no","SRI ) </s><s> Nordea gjør i prinsippet det samme som oljefondet , men på grunn av vår hovedtilnærming om å påvirke bedrifter til å","endre","<coll>adferd</coll> bruker vi lenger tid på å fatte ekskluderingsbeslutninger. ved å selge ut umiddelbart sier vi fra oss ansvaret"
"blogg.no","der vi screener etter tilsvarende retningslinjer og normer som oljefondet. vi engasjerer oss i selskapet for å","endre","deres <coll>adferd</coll> og vi selger oss ut dersom vi ikke oppnår endret adferd i løpet av 18 til 36 måneder , men vi har kun holdt på et"
"blogg.no","omstilling hvert år er bedre enn hundre prosent omveltning hvert tiende år blir det sagt. det er selvsagt ikke umulig å","endre","en <coll>organisasjon</coll> ved omfattende og brå omveltninger som bokstavelig tres ned over organisasjonen , men det blir lett"
"blogg.no","og brå omveltninger som bokstavelig tres ned over organisasjonen , men det blir lett som å slå med en hammer for å","endre","<coll>formen</coll> på en isterning. terningen vil definitivt endre form i prosessen , men resultatet har man liten kontroll over."
"blogg.no","organisasjonen , men det blir lett som å slå med en hammer for å endre formen på en isterning. terningen vil definitivt","endre","<coll>form</coll> i prosessen , men resultatet har man liten kontroll over. ved isteden å tine isbiten forsiktig , tømme vannet over i"
"blogg.no","skattefordeler , f. eks. Frankrike . - pensjonister som bosetter seg i land som Norge ikke har skatteavtale med . </s><s> å","endre","<coll>skatteloven</coll> for å hindre at minste- og uførepensjonister og andre med små pensjoner ( som ikke ville bli skattlagt om de"
"blogg.no","støtte til pensjonistene mot kildeskatten , viser at norsk skattepolitikk og Senterpartiets standpunkt vil måtte","endres","180 <coll>grader</coll> for å få saken vedtatt. mange har spurt om hva som kan være grunnen til og motivet for at så solide argumenter"
"blogg.no","har så små pensjoner at de ikke har verken plikt til å levere selvangivelse eller betaler skatt. når <coll>skatteavtalen</coll> blir","endret",", kan kildeskatten rive livsgrunnlaget bort fra mange i bostedslandet og tvingen dem tilbake til Norge som storbruke"
"blogg.no","usmakelig å spørre om dette . </s><s> regjeringspartiene har hittil ikke gitt noen god forklarting på hvorfor de vil gå inn for å","endre","<coll>skatteloven</coll> for at et av verdens rikeste land skal få avtalemessig hjemmel for innkreve skatt fra pensjonister som bor"
"blogg.no","NHO utfordrer regjeringen ( pdf ) Av advokat Arnhild Dordi Gjønnes NHO går imot regjeringens forslag om å","endre","<coll>konkurranseloven</coll> for å gjøre det lettere for politikere å overprøve faglige vurderinger i konkurransesaker . </s>"
"blogg.no","til handling av velgerne , og velgerne er oss - enkeltvis og som kirke . Grasrotengasjement er helt nødvendig for å","endre","politiske <coll>strukturer</coll> og dermed også vårt forbruksmønster , sier leder i Mellomkirkelig råd Ingrid Vad Nilsen. hun"
"blogg.no",", ja til likestilling </s><s> Før var alle områder utenfor hjemmet styrt av menn. så hadde vi likestillingskampen. den","endret","ikke <coll>kjønnsbalansen</coll> på alle felter , men i utdanningssystemet skjedde det i alle fall noe. der har det rett og slett"
"blogg.no","da grunnen til at jentene er suverene på skolen ? </s><s> det er ingen tvil om at likestillingsprosessene i velferdsstatene har","endret","kvinners <coll>muligheter</coll> og valg. jentene utfolder seg på nye arenaer og pløyer seg frem på tidligere mannsdominerte"
"blogg.no","mengden annonser. det redaksjonelle manglet det jeg ønsket å lese om ; flipperspill. men siden den gang har bladet","endret","<coll>profilen</coll> forsiktig. nå er det tilsynelatende færre annonser og mer redaksjonelt stoff av interesse for oss"
"blogg.no","der du går gjennom viktige muskelgrupper fra hodet til tærne. vi har også med en mental avspenning der du lærer å","endre","<coll>bekymringstankene</coll> til tanker som gjør at du slapper av. den mentale avspenningen er en forutsetning for en total"
"spartacus.no","Skole og Kultursenter vil stå ferdig til skolestart 2013. styringsgruppa for ny 1-10 skole besluttet 23.03.11 å","endre","<coll>fremdriftsplanen</coll> slik at skolen først er klar til skolestart 2013. les saken "" </s><s> Hurdal kommune har vedtatt å legge"
"spartacus.no","Kristin Halvorsen ville snakke om på landsstyremøtet i går. i stedet tok hun og partiet æren for at regjeringa nå vil","endre","<coll>regelverket</coll> , slik at den papirløse asylsøkeren Maria Amelie kan komme tilbake til Norge tidligst om to og en halv"
"spartacus.no","over flere år. dette er første gang det er gjennomført en slik kartlegging her i landet. uansett om <coll>datagrunnlaget</coll> er","endret","over tid , vil arkivkartleggingen gi et godt bilde av arkivlandskapet i Norge i perioden 2004-2007. i neste omgang vil"
"spartacus.no","blitt for mye byråkrati og saksbehandling i små byggesaker. jeg er ikke fornøyd med denne utviklingen. derfor vil jeg","endre","<coll>reglene</coll> knyttet til søknadsplikt for våtromsarbeider i eksisterende bygg , sier Navarsete i en pressemelding . </s>"
"spartacus.no","den enkelte selv velger. en god eldrepolitikk innebærer at vi må skape en bærekraftig pensjonspolitikk ,","endre","<coll>arbeids</coll> - og skattereglene for å gi eldre muligheten til å holde seg i arbeid , og ikke straffe eldre mennesker økonomisk"
"spartacus.no","en avgjørende betydning for samfunnsutviklingen . </s><s> - dette er en viktig kamp i religionen , ikke mot den. og hvis vi vil","endre","det norske <coll>samfunnet</coll> , er det her kampen står. derfor er det så viktig å kjenne til denne historien , religionens"
"spartacus.no","ateist og agnostiker . </s><s> TRI : hvordan går man fra å være "" marxistisk sosialist "" til praktiserende katolikk ? har du","endret","<coll>syn</coll> eller lå frøet der hele tiden ? </s><s> HFD : det knytter seg nært til min personlige utvikling , til biografiske hendelser"
"spartacus.no","og relativt enkle å operere. forslaget innebærer at man for 2008 , når nytt Grunnbeløp i Folketrygden foreligger ,","endrer","<coll>satsene</coll> tilsvarende. det betyr at gjeldende sats videreføres og endres når endring av grunnbeløpet foreligger . </s>"
"spartacus.no","endringer i rentemarkedet fra dette tilbudet gis og frem til lånet konverteres. dersom sikringsprisen/ <coll>premien</coll>","endres","mer enn 0,15%-poeng p.a. , vil imidlertid lånet ikke bli konvertert uten at du har akseptert den nye renten. ved"
"spartacus.no","er dette veldig bra. etterhvert kommer også et filmredigeringsbygning hvor du kan legge på effekter , subtitles og","endre","<coll>vinkler</coll> som virkelig gjør filmen bedre. man får pR studioer , nip&tuck steder samt masse annet rart </s><s> Når man såvidt har"
"spartacus.no","kontakt oss på sweetdeal@eddamedia.no eller tlf : 09585 </s><s> endring av betingelser Edda Media har til enhver tid rett til å","endre","nærværende <coll>betingelser</coll> . De gjeldende betingelser vil alltid fremgå på Sweetdeal.no . </s><s> velkjente ord for alle som har"
"spartacus.no","<s> 3. felles atkomst for tomt 24,25 og 26 går ut av planen. deler av vegen opprettholdes som offentlig kjøreveg mens <coll>resten</coll>","endres","til kommunalteknisk anlegg , jfr revidert reguleringskart . </s><s> Storfjord kommune har regulert område for lek mellom"
"spartacus.no","viktige temaer. og de svært grundige analysene vi har gjort hos våre seere viser helt klart at serien bidrar til å","endre","<coll>oppfatninger</coll> og holdninger hos dem som ser på , forklarer Campbell . </s><s> kjempesuksess . Makutano Junction er en enorm"
