"corpus","preloaded/notenten23_tt1_1"
"subcorpus","-"
"concordance size","95159"
"query","Query:[ws(1, 17276161)]"
"Reference","Left","KWIC","Right"
"ung.no","du har det. </s><s> Hvis du ikke går i behandling, ta kontakt med fastlegen din for å bli henvist videre, også med tanke på å","skifte","<coll>kjønn</coll> . </s><s> Kan hende du er i den prosessen allerede. </s><s> Det er veldig leit å høre at dine foreldre ikke klarer å støtte og hjelpe"
"ung.no","å øve på å sette den inn før du skal på svømming (hvis du får mensen akkurat den dagen da). </s><s> Skulle du ha mensen er det lurt å","skifte","<coll>tampong</coll> før og etter svømmetimen. </s><s> Håper dette var til hjelp. </s><s> Legger ved to artikler om mensen du kan lese. </s><s> Svømming"
"vny.no","får gjort en slik analyse. </s><s> Kraftige gravemaskiner gjorde et stort innhogg i demningen ved Storvannet, da man skulle","skifte","en <coll>kum</coll> og legge nye rør. </s><s> Slik så det ut etter gjenfyllingen, som skjedde svært så akutt. </s><s> Sortland kommune foretok en """
"mic.no",". </s><s> Stensø regner med at de to organisasjonene kan bli en felles enhet før sommeren. </s><s> Da vil også Tromsø symfoniorkester","skifte","<coll>navn</coll> til Tromsø kammerorkester og veien vil være åpen for å etablere grunnstammen i et nordnorsk symfoniorkester (som"
"mic.no","må fjernes) er hvordan hans tema kontrasteres av Harry Callahans tema, som kommer i scene 2. </s><s> Like etter at kvinnen dør,","skifter","<coll>scene</coll> og Harry Callahan kommer ut av en dør og akkurat da setter et trommebrekk inn. </s><s> Dette blir etterfulgt av noen takter"
"mic.no","på mindre steder... </s><s> At Grand Island bobler av musikalsk kreativitet er innlysende – er dere et sånt band som kommer til å","skifte","<coll>hårfrisyre</coll> , instrumenter og sjanger for hver nye plate? </s><s> Pål: - Har du vært på bandmøtene våre, eller?! </s><s> (kikker vantro"
"mic.no",", og dessuten noe som kunne høre hjemme i musikalens verden, alt med et tilsnitt av tillagte dissonanser. </s><s> Å","skifte","<coll>stil</coll> så hyppig som Kverndokk gjør kunne gjort musikken sprikende, men Kverndokk makter å gi de ulike stilene hans egen"
"mic.no","Barlindhaug av rettighetsmessige ikke kan kalle seg Aedena Cycle lenger. </s><s> Barlindhaug har ikke mistet motet, men","skifter","<coll>navn</coll> til Kolar Goi og slipper sjutommeren ""Space Ballade"" under sitt nye kunstnernavn til høsten. </s><s> Helge Tømmervåg,"
"mic.no","er byttet ut med grovbrød og melk, solskinn erstattet av snøvær og kakofonien av mer eller mindre innbydende <coll>musikk</coll> er","skiftet","ut med noe mer lavmælt. </s><s> Midem 2003 er unnagjort og konklusjonen er den samme som som de to foregående årene, men om mulig"
"mic.no","av 1930-årene hadde mange ting avklaret seg,– komponistgasjen hadde gjort ham mer økonomisk uavhengig, og han kunne","skifte","<coll>bosted</coll> for å arbeide videre med det han hadde oppnådd. </s><s> Han hadde skaffet seg et navn, han hadde funnet en personlig stil"
"mic.no","lest så lite av litteraturen, og fordi jeg har følt at jeg mangler ordene for å formidle musikken videre. </s><s> Men jeg prøver å","skifte","<coll>innstilling</coll> , og regner med å ta imot elever i løpet av året som kommer, forteller Reiersrud. </s><s> Foruten å ha hendene fulle"
"mic.no","til nå nemlig kommet i bokform. - Men det var dyrt å trykke, og ble raskt utdatert – det tar ikke mange månedene før noen har","skiftet","<coll>jobb</coll> eller fått nytt nummer. </s><s> Nå skal siden adminstreres av Tempo, og oppdateres jevnlig. </s><s> Vi tenker også på å ha med en"
"mic.no",". </s><s> Så da kan vi komme overraskende tilbake. </s><s> Og imaget? - He, he. </s><s> Det begynner å lukte stygt av kostymene og vi er litt lei av å","skifte","hele <coll>tiden</coll> . </s><s> Men det blir nok helst innen noe fortidsgreier. </s><s> I hvilken grad det slår ut er ikke lett å si. </s><s> Goat the Head tar"
"ndi.no",". </s><s> 3) Ønsker du å avhente dine varer på ett av våre lagere? </s><s> Om man ønsker å hente sine varer på ett av våre lagere, må man","skifte","<coll>transportør</coll> øverst i høyre hjørne til ""Avhentet på primærlager"". </s><s> Du kan også endre transportmetode på primærordre i"
"mic.no",". </s><s> Han siterer videre den franske dadaisten Francis Picabia: ""Våre hoder er runde for at tankene våre skal kunne","skifte","<coll>retning</coll> !"" </s><s> Dersom noen hadde fortalt meg for 10 år siden at jeg skulle skrive en opera, ville jeg ledd høyt. </s><s> Jeg? </s><s> Opera? </s><s> En"
"mic.no","ikke skal være det eneste uttrykket, men inngå i en større helhet. </s><s> Det er fantastisk å se hvordan en scene totalt kan","skifte","<coll>budskap</coll> med forskjellig type musikk, lydbilde eller - for den saks skyld - stillhet. </s><s> Se hvordan musikk, som i en"
"mic.no","jeg kom over under arbeidet, et sitat av dadaisten Francis Picabia: Våre hoder er runde for at tankene våre skal kunne","skifte","<coll>retning</coll> ! </s><s> Kabelen ""sys"" inn i nettet gjennom annenhver maske, og settes fast på hver side med medfølgende skive og"
"mic.no","plateprodusenter til konstituerende møte i ""Norske Uff – Uavhengige fonogramprodusenters forening"", som senere","skiftet","<coll>navn</coll> til ""FONO"". </s><s> Han ble foreningens første formann og i tillegg til å drive eget selskap påtok han seg atskillige verv i"
"nrk.no","flyttet bandet til Oslo i 1995, signerte avtale med CAP/Warner, og ga ut albumet ""Love Express"" i 1996. </s><s> Bandet","skiftet","da <coll>navn</coll> til Baba Nation, og fikk sin endelige besetning. </s><s> Morten Skaug, tidligere Clawfinger-trommis ble med i bandet"
"m44.no","fra hotteste festsko til behagelige og praktiske sko. </s><s> Skoringen gir deg mulighet til å fremheve personligheten din,","skifte","<coll>stil</coll> , leke med ulike ""looks"" og utforske moten. </s><s> [...]. </s><s> Glitter Glitter ønsker deg velkommen til en inspirerende"
"akp.no",". </s><s> De som jobber innen tekstil, vet knapt hva fridager er. </s><s> Innen bransjen kommer og forsvinner jobber like fort som andre","skifter","<coll>skjorter</coll> . </s><s> India skiller seg ikke fra Bangladesh eller Indonesia, Guatemala eller Mexico. </s><s> Konglomerater som CCI,"
"akp.no","fra 20 til 60 millioner. </s><s> Den politiske ledelsen i Karnataka har skiftet de siste ti årene, og flere av ministrene har","skiftet","<coll>parti</coll> med de rådende vindene, konstaterer Jaganath. </s><s> Han har slåss for jorda si i et utbyggingsområde for den nye"
"uia.no","hos NAV i Lillesand. </s><s> Geheb skulle gjerne sett at folk kommer til ham enda tidligere enn de gjør i dag. </s><s> Møtte veggen og","skiftet","<coll>karriere</coll> De fleste sørlendinger er godt kjent med Geheb-navnet, og hvis vi spoler noen år tilbake i tid var også Otto"
"nte.no","tre tv-kanalene Disney Channel, Disney Junior, og Disney XD. </s><s> Har minst 200 serieepisoder tilgjengelig, og <coll>innholdet</coll>","skiftes","ut og oppdateres annenhver måned. </s><s> Har norsk tale og tekst. </s><s> Velg inn Disney Channels XTRA for 15 poeng under Velg ditt"
"nte.no","OK, og programmere. </s><s> Fjernkontrollen reagerer ikke </s><s> Dersom ingen knapper fungerer på fjernkontrollen kan du prøve å","skifte","<coll>batteri</coll> . </s><s> Sjekk at batteriene står riktig vei (+/-). </s><s> Dersom du har fjernkontroll med sølvgrå Altibox-knapp (gjelder"
"ung.no","gjør noe om jeg skriver her. </s><s> Vår famile er veldig bekymret for henne, hun stikker mye av og kommer bare hjem om natten for å","skifte","<coll>klær</coll> , av og til vet vi hvor hun er og av og til ikke. </s><s> Hun er veldig agressiv i oppførselen og vi får aldri til å prate"
"ung.no","før første menstruasjon som du beskriver, og andre får vondt i magen. </s><s> Bruk bind selv om det kommer lite blod ut. </s><s> Du bør","skifte","<coll>bind</coll> hver 2 til 3 time de dagene du blør mest. </s><s> Når blødningen avtar litt kan du skifte bind litt sjeldnere. </s><s> Dersom du ikke"
"ung.no","selv om det kommer lite blod ut. </s><s> Du bør skifte bind hver 2 til 3 time de dagene du blør mest. </s><s> Når blødningen avtar litt kan du","skifte","<coll>bind</coll> litt sjeldnere. </s><s> Dersom du ikke bruker bind eller skifter bind ofte nok, kan du i verste fall risikere at man blør"
"ung.no","de dagene du blør mest. </s><s> Når blødningen avtar litt kan du skifte bind litt sjeldnere. </s><s> Dersom du ikke bruker bind eller","skifter","<coll>bind</coll> ofte nok, kan du i verste fall risikere at man blør gjennom, og det vil kunne lukte. </s><s> God hygiene er viktig når man har"
"e24.no",", sier Broch. </s><s> Nikita åpner i år 14 nye salonger i de to landene, og vil dermed ha totalt 98 salonger. </s><s> Nikita Gruppen","skiftet","nylig <coll>navn</coll> til Raise. </s><s> Dagens Nikita-salonger drives videre under Nikita-navnet, men morselskapet i gruppen skifter"
"e24.no","skiftet nylig navn til Raise. </s><s> Dagens Nikita-salonger drives videre under Nikita-navnet, men morselskapet i gruppen","skifter","<coll>navn</coll> . </s><s> Tydelig melding fra NHO til regjeringen: Det haster å få på plass en generell kompensasjonsordning </s><s> I et møte med"
"ung.no","en god stund før du prøver tampong. </s><s> Det er lurt å bruke bind en stund, da ser du hvor mye du blør og hvor ofte du trenger å","skifte","<coll>bind</coll> . </s><s> Hva slags snitt må jeg ha i 10. for å bli lege? </s><s> Hei UNG.no! </s><s> Håper dere som svarer meg har hatt en fin dag. </s><s> Jeg har et"
"ung.no","jeg veldig glad for. </s><s> Jeg liker å ta en plastsprøyte å sprute det inni rompen min også få det ut i bleia. </s><s> Da vil kjæresten min","skifte","<coll>bleie</coll> på meg. </s><s> Men jeg lurer på om det er farlig med vannet i rompa? </s><s> account_circle </s><s> Besvart 06.01.2019 17:11:36 </s><s> Så fint at"
"akp.no","åssen markedet vil endre seg til om åssen forholdet mellom land vil forandre seg, og åssen storbyene og landsbygda vil","skifte","<coll>ansikt</coll> , og hva som vil skje med fagarbeidere og rike kapitalister og mellomledere og forfattere og - </s><s> Om alt dette"
"ung.no","første gangene. </s><s> F eks blødde jeg igjennom en tampong på en halvtime og jeg må bruke både tampong PG bind hele tiden men må","skifte","begge <coll>deler</coll> etter 1 til 2 timer fordi jeg da har blødd igjennom. </s><s> Og når jeg sitter på do så kommer det rennende ut, av og til"
"ung.no","( se vedlagte artikkel). </s><s> Du sier ikke noe her om hva du har prøvd, men jeg vil først og fremst anbefale deg å","skifte","<coll>klær</coll> hver dag og at klærne du har brukt en dag vaskes. </s><s> Unngå syntetiske stoffer,-bruk mest rene propdukter som ull,"
"ung.no",". </s><s> Jeg hadde vondt i magen alle de dagene på leiren. </s><s> Men jeg vet ikke hvordan jeg skal di det til mamma? </s><s> Og hvor ofte man skal","skifte","<coll>bind</coll> ? </s><s> Og hvilken app som er best å se når mensen kommer. </s><s> account_circle </s><s> Besvart 01.03.2020 20:28:02 </s><s> Hei </s><s> Så bra at du fikk"
"ung.no","var årsaken til magevondten du hadde dagene før mensen kom. </s><s> I starten når du blør mye de første dagene kan det være greit å","skifte","<coll>bind</coll> ofte, gjerne hver 2.-4. time. </s><s> Etterhvert blir det sjeldnere. </s><s> Det hadde vært fint om du fikk sagt det til mamma. </s>"
"ung.no","at du er adoptert. </s><s> Det kan være at folkeregisteret har gjort en feil da de skrev ut fødselsattesten din eller at moren din","skiftet","<coll>navn</coll> før hun giftet seg med faren din. </s><s> Dersom du og familien din har innvandret fra utlandet, kan det også være at"
"ung.no","<s> Besvart 24.08.2018 13:05:30 </s><s> Om du føler at tampongen ikke kommer helt inn, kan du forsøke å dra den litt ut igjen for så å","skifte","<coll>retning</coll> og skyve den inn igjen. </s><s> Du gjør alt riktig ellers og det er lurt av deg å prøve den aller minste typen. </s><s> Hva kan jeg"
"ung.no","både for sexlivet til meg og kjæresten, og det gjør meg nervøs. </s><s> Graviditetstestene jeg har tatt er negative. </s><s> Burde jeg","skifte","<coll>piller</coll> . </s><s> Hva kan grunnen vere? </s><s> (Ps. </s><s> Har i det siste også opplevd grusomme mensensmerter når mensen først har komt). </s>"
"ung.no","eller noe slikt, så lurte jeg på om det er mulig å få økonomisk støtte på noe annet vis. </s><s> Det kan vell ikke være slik at jeg må","skifte","<coll>skole</coll> for å kunne slippe unna problemene hjemme. </s><s> account_circle </s><s> Besvart 16.05.2013 13:28:34 </s><s> Denne situasjonen"
"ung.no","man kan være lykkelig og glad. </s><s> Har jeg lov å bytte navn? </s><s> Hei. </s><s> Jeg er gutt på 18 år som kommer fra Kosovo lurer da på om jeg kan","skifte","<coll>fornave</coll> mitt til et norsk navn. </s><s> Jeg følger at navne mitt er retta mot relgion (mulimsk) Da følger jeg at jeg har vanskelig"
"ung.no","trusen eller buksen inni trusen. </s><s> Men om dette er størknet utflod som kommer i trusen, er dette normalt. </s><s> Det er viktig å","skifte","<coll>truse</coll> daglig, slik at en unngår lukt og holder underlivet friskt. </s><s> Utflod som lukter og hvitt belegg. </s><s> Hei. </s><s> Jeg har den"
"ung.no",". jeg lurer derfor på om dere kunne hjelpe meg litt med hvilke type jeg bør kjøpe?? er det sånn at man aldri trenger å","skifte","<coll>barberblad</coll> på den? irriterer den huden mindre enn høvler? håper </s><s> på svar:) </s><s> Hei. </s><s> Det finnes flere typer barbermasiner"
"ung.no","dårlig er det lurt å snakke med læreren om det tidlig. </s><s> De vil det beste for deg og blir glade når elever viser engasjement. </s><s>","Skifte","<coll>utdanningsprogram</coll> ? </s><s> Hei, skrev tidligere til dere. </s><s> Jeg går på studiespesialisering og er ferdig til sommeren med 3."
"ung.no","kroppspress siden 3.klasse og nå går jeg i 8.klasse. det plager meg veldig mye, og når vi har gym eller svømming og alle","skifter","<coll>klær</coll> og dusjer føler jeg meg veldig usikker. på skolen og egentlig hele tiden presser jeg inn magen for å se tynnere ut."
"ung.no","<s> Besvart 03.12.2019 10:40:48 </s><s> Det må være slitsomt å hele tiden tenke på at maven må holdes inne og tenke på at du må","skifte","<coll>klær</coll> sammen med andre til svømming og gym. </s><s> Smerter i livmoren ved opphisselse og under menstruasjon. </s><s> Hei. </s><s> Jeg har da"
"ung.no","det være lurt å begynne med truse innlegg. </s><s> De er tynnere enn bind, og fordelen er at du slipper å få dette i trusen. </s><s> Du kan da","skifte","truse <coll>innlegg</coll> når du kjenner at det er mye eller det begynner å lukte litt. </s><s> Problemer med magen </s><s> Hei: ) Jeg har problember"
"ung.no","i trusen min. </s><s> Også lurte jeg på om det liksom er brun utflod?? </s><s> Men den har komt hverdag etter det. </s><s> Og med en gang jeg har","skiftet","ny <coll>truse</coll> , så kommer den IGJEN!! </s><s> Det er utrolig irriterende!! :S Men jeg bare lurte på. </s><s> Er det mensen?? </s><s> Eller er det bare"
"ung.no","ikke å si ""mensen"" hvordan skal jeg si det? har tatt 1 bind og brukt MASSE papir. har du noen tips? hvor ofte jeg burde","skifte","<coll>bind</coll> osv. har sett på videoer om hvordan man skal si det, men de sier bare å si det rett ut, skrive ned osv. men klarer ikke. </s>"
